"traitID","taxonID","Taxonomic name","Trait","Ontology Link","Value","Call Type","Sex","Temperature","Reference","Cascade","Annotation ID"
"37929","4568","Aerotegmina kilimandjarica","Length Of Stridulatory File","https://vocab.audioblast.org/StridulatoryFileLength","5.5","","Male","","","0",""
"37930","4568","Aerotegmina kilimandjarica","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","95","","Male","","","0",""
"37931","4569","Aerotegmina shengenae","Length Of Stridulatory File","https://vocab.audioblast.org/StridulatoryFileLength","4.1","","Male","","","0",""
"37932","4569","Aerotegmina shengenae","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","105","","Male","","","0",""
"37933","6148","Aerotegmina megaloptera","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","2.0","Calling Call","Male","","","0",""
"37934","6148","Aerotegmina megaloptera","Bandwidth -10db","https://vocab.audioblast.org/Bandwidth-10dB","0.1","Calling Call","Male","","","0",""
"37935","6147","Aerotegmina vociferator","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","2.0","Calling Call","Male","","","0",""
"37936","6147","Aerotegmina vociferator","Bandwidth -10db","https://vocab.audioblast.org/Bandwidth-10dB","0.1","Calling Call","Male","","","0",""
"37937","4568","Aerotegmina kilimandjarica","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","5.5","Calling Call","Male","","","0",""
"37938","4568","Aerotegmina kilimandjarica","Bandwidth -10db","https://vocab.audioblast.org/Bandwidth-10dB","5.7","Calling Call","Male","","","0",""
"37939","4569","Aerotegmina shengenae","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","8.2","Calling Call","Male","","","0",""
"37940","4569","Aerotegmina shengenae","Bandwidth -10db","https://vocab.audioblast.org/Bandwidth-10dB","3.4","Calling Call","Male","","","0",""
"37941","4570","Aerotegmina taitensis","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","8.3","Calling Call","Male","","","0",""
"37942","4570","Aerotegmina taitensis","Bandwidth -10db","https://vocab.audioblast.org/Bandwidth-10dB","5.9","Calling Call","Male","","","0",""
"37943","4339","Eumastacidae","Sound Production Method","https://vocab.audioblast.org/SoundProductionMethod","None","","","","","1",""
"37944","5626","Pantecphylus Pantecphylus cerambycinus","Sound Production Method","https://vocab.audioblast.org/SoundProductionMethod","Elytral Stridulation","Calling Call","Male","","","0",""
"37945","5626","Pantecphylus Pantecphylus cerambycinus","Sound Production Method","https://vocab.audioblast.org/SoundProductionMethod","Abdomino-alary Stridulation","Defensive Call","Male; Female","","","0",""
"37946","5626","Pantecphylus Pantecphylus cerambycinus","Time Of Day Of Call","https://vocab.audioblast.org/TimeOfDayOfCall","Night","Calling Call","Male","","","0",""
"37947","5626","Pantecphylus Pantecphylus cerambycinus","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","15","Calling Call","Male","","","0",""
"37948","5626","Pantecphylus Pantecphylus cerambycinus","Bandwidth -10db","https://vocab.audioblast.org/Bandwidth-10dB","6.3","Calling Call","Male","","","0",""
"37949","5626","Pantecphylus Pantecphylus cerambycinus","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","~90","","Male","","","0",""
"37950","5626","Pantecphylus Pantecphylus cerambycinus","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","11.2","Defensive Call","","","","0",""
"37951","5626","Pantecphylus Pantecphylus cerambycinus","Bandwidth -10db","https://vocab.audioblast.org/Bandwidth-10dB","27-28","Defensive Call","","","","0",""
"37996","6164","Mongolotettix fujianensis","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","103","","Male","","","0",""
"38057","327","Conocephalus Anisoptera maculatus","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","50","","Male","","","0",""
"38058","6275","Conocephalus Anisoptera rentzi","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","44","","Male","","","0",""
"38059","92","Acheta domesticus","Time Of Day Of Highest Acoustic Activity","https://vocab.audioblast.org/TimeOfDayOfHighestAcousticActivity","Evening; Night","Calling Call","Male","","","0",""
"38060","92","Acheta domesticus","Song Structure","https://vocab.audioblast.org/SongStructure","Echemes","Calling Call","Male","","","0",""
"38061","92","Acheta domesticus","Echeme Repetition Rate (Hz)","https://vocab.audioblast.org/EchemeRepetitionRate","1-3","Calling Call","Male","","","0",""
"38062","92","Acheta domesticus","Sound Propagation Distance (m)","https://vocab.audioblast.org/SoundPropagationDistance","30-40","Calling Call","Male","","","0",""
"38063","315","Gryllus Gryllus bimaculatus","Time Of Day Of Call","https://vocab.audioblast.org/TimeOfDayOfCall","Dusk; Night","Calling Call","Male","","","0",""
"38064","315","Gryllus Gryllus bimaculatus","Echeme Repetition Rate (Hz)","https://vocab.audioblast.org/EchemeRepetitionRate","1-4","Calling Call","Male","","","0",""
"38065","315","Gryllus Gryllus bimaculatus","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","4-5","Calling Call","Male","","","0",""
"38066","315","Gryllus Gryllus bimaculatus","Song (Presence)","","Present","Courtship Call","Male","","","0",""
"38067","309","Gryllus Gryllus campestris","Time Of Day Of Call","https://vocab.audioblast.org/TimeOfDayOfCall","Day; Night","Calling Call","Male","","","0",""
"38068","309","Gryllus Gryllus campestris","Echeme Repetition Rate (Hz)","https://vocab.audioblast.org/EchemeRepetitionRate","1-4","Calling Call","Male","","","0",""
"38069","309","Gryllus Gryllus campestris","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","4-5","Calling Call","Male","","","0",""
"38070","309","Gryllus Gryllus campestris","Song (Presence)","","Present","Courtship Call","Male","","","0",""
"38078","2028","Melanogryllus desertus","Time Of Day Of Call","https://vocab.audioblast.org/TimeOfDayOfCall","Day; Night","Calling Call","Male","","","0",""
"38079","2028","Melanogryllus desertus","Song Structure","https://vocab.audioblast.org/SongStructure","Echemes","Calling Call","Male","","","0",""
"38080","2028","Melanogryllus desertus","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","12-13","Calling Call","Male","","","0",""
"38081","2028","Melanogryllus desertus","Song (Presence)","","Absent","Courtship Call","Male","","","0",""
"38082","2028","Melanogryllus desertus","Echeme Interval","https://vocab.audioblast.org/EchemeInterval","1-2","Calling Call","Male","","","0",""
"38084","4851","Tartarogryllus tartarus","Time Of Day Of Call","https://vocab.audioblast.org/TimeOfDayOfCall","Afternoon; Night","Calling Call","Male","","","0",""
"38085","4851","Tartarogryllus tartarus","Echeme Repetition Rate (Hz)","https://vocab.audioblast.org/EchemeRepetitionRate","4-5","Calling Call","Male","","","0",""
"38086","4851","Tartarogryllus tartarus","Syllable Repetition Rate (in echeme) (Hz)","https://vocab.audioblast.org/SyllableRepetitionRateInEcheme","50-65","Calling Call","Male","","","0",""
"38087","4851","Tartarogryllus tartarus","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","5.7-6.4","Calling Call","Male","","","0",""
"38138","6494","Hexacentrus bifurcata","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","32","","Male","","","0",""
"38139","4852","Hexacentrus unicolor","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","46","","Male","","","0",""
"38140","4874","Hexacentrus japonicus","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","27","","Male","","","0",""
"38155","6511","Endecous Endecous peruassuensis","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","72","","Male","","","0",""
"38206","6658","Aganacris pseudosphex","Length Of Stridulatory File","https://vocab.audioblast.org/StridulatoryFileLength","2.3; 2.2-2.5","","Male","","","0",""
"38207","6658","Aganacris pseudosphex","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","98","","Male","","","0",""
"38208","6659","Aganacris sphex","Length Of Stridulatory File","https://vocab.audioblast.org/StridulatoryFileLength","2.2; 2.1-2.3","","Male","","","0",""
"38209","6659","Aganacris sphex","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","100","","Male","","","0",""
"38210","6656","Aganacris insectivora","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","124","","Male","","","0",""
"38211","6656","Aganacris insectivora","Length Of Stridulatory File","https://vocab.audioblast.org/StridulatoryFileLength","2.8; 2.6-3.0","","Male","","","0",""
"38212","773","Neoconocephalus spiza","Song (Presence)","","Present","Calling Song","Male","","","0",""
"38213","773","Neoconocephalus spiza","Sound Production Method","https://vocab.audioblast.org/SoundProductionMethod","Elytral-stridulation","Calling Song","Male","","","0",""
"38214","6669","Cocconotus Cocconotus wheeleri","Song (Presence)","","Present","Calling Song","Male","","","0",""
"38215","6669","Cocconotus Cocconotus wheeleri","Sound Production Method","https://vocab.audioblast.org/SoundProductionMethod","Elytral-stridulation","Calling Song","Male","","","0",""
"38216","6669","Cocconotus Cocconotus wheeleri","Sound Production Method","https://vocab.audioblast.org/SoundProductionMethod","Tremulation","Courtship Song","Male","","","0",""
"38219","3354","Arachnopsita","Sound Production Method","https://vocab.audioblast.org/SoundProductionMethod","None","","","","","1",""
"38237","6762","Noblella naturetrekii","Calls per series (Amphia Demo)","","4-34; 2.2±11.5","Calling Song","Male","","","0",""
"38238","6762","Noblella naturetrekii","Call interval (Amphibia Demo)","","6.7 to 21.8; 13.9±8.2","Calling Song","Male","","","0",""
"38239","6762","Noblella naturetrekii","Call duration (Amphibia Demo)","","0.1–0.2; 0.1±0.01","Calling Song","Male","","","0",""
"38240","6762","Noblella naturetrekii","Notes per call (Amphibia Demo)","","10-13; 11.6±0.8","Calling Song","Male","","","0",""
"38241","6762","Noblella naturetrekii","Dominant frequency start of call (Amphibia Demo)","","4.980–5.35; 5.1756±0.1002","Calling Song","Male","","","0",""
"38242","6762","Noblella naturetrekii","Dominant frequency end of call (Amphibia Demo)","","5.661–5.771; 5.7233±0.00307","Calling Song","Male","","","0",""
"38243","6762","Noblella naturetrekii","First Harmonic (Amphibia Demo)","","9.865–11.475","Calling Song","Male","","","0",""
"38244","6762","Noblella naturetrekii","Second Harmonic (Amphibia Demo)","","15.390–17.157","Calling Song","Male","","","0",""
"38272","6801","Paroecanthus podagrosus","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","3.8±0.2","Calling Song","Male","","","0",""
"38273","6901","Conocephalus Anisoptera iris","Time Of Day Of Highest Acoustic Activity","https://vocab.audioblast.org/TimeOfDayOfHighestAcousticActivity","Night","Calling Song","Male","","","0",""
"38274","6901","Conocephalus Anisoptera iris","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","17","Calling Song","Male","","","0",""
"38275","327","Conocephalus Anisoptera maculatus","Time Of Day Of Call","https://vocab.audioblast.org/TimeOfDayOfCall","Day; Early Night","Calling Song","Male","","","0",""
"38276","327","Conocephalus Anisoptera maculatus","Frequency (kHz)","https://vocab.audioblast.org/Frequency","20-50","Calling Song","Male","","","0",""
"38277","6902","Pseudorhynchus hastifer","Syllable Repetition Rate (Continuous Song) (Hz)","","155","Calling Song","Male","22","","0",""
"38278","6902","Pseudorhynchus hastifer","Syllable Duration (song is syllable sequence)","","0.0062","Calling Song","Male","","","0",""
"38279","6902","Pseudorhynchus hastifer","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","13.5-25.5","Calling Song","Male","","","0",""
"38280","6904","Pseudorhynchus pungens pungens","Time Of Day Of Call","https://vocab.audioblast.org/TimeOfDayOfCall","Night","Calling Song","Male","","","0",""
"38281","6904","Pseudorhynchus pungens pungens","Syllable Duration (song is syllable sequence)","","0.27-0.66","Calling Song","Male","","","0",""
"38282","6904","Pseudorhynchus pungens pungens","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","18.5;32.0","Calling Song","Male","","","0",""
"38283","6906","Clasma pareiochlora","Syllable Repetition Rate (Continuous Song) (Hz)","","30-34","Calling Song","Male","","","0",""
"38284","6906","Clasma pareiochlora","Syllable Duration (song is syllable sequence)","","0.0291","Calling Song","Male","","","0",""
"38285","6906","Clasma pareiochlora","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","14.0-27.5","Calling Song","Male","","","0",""
"38286","913","Lanista annulicornis","Song Structure","https://vocab.audioblast.org/SongStructure","Echemes","Calling Song","Male","","","0",""
"38287","913","Lanista annulicornis","Echeme Duration","https://vocab.audioblast.org/EchemeDuration","0.089-0.154","Calling Song","Male","","","0",""
"38288","913","Lanista annulicornis","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","7.8","Calling Song","Male","","","0",""
"38289","913","Lanista annulicornis","Song (Presence)","","Present","Defensive Call","Male","","","0",""
"38290","933","Ruspolia differens","Song Structure","https://vocab.audioblast.org/SongStructure","Syllable sequence","Calling Song","Male","","","0",""
"38291","933","Ruspolia differens","Syllable Duration (song is syllable sequence)","","0.00493","Calling Song","Male","21","","0",""
"38292","933","Ruspolia differens","Syllable Repetition Rate (Repeated Syllables in Song)","","160","calling Song","Male","21","","0",""
"38293","933","Ruspolia differens","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","13.4-14.6","Calling Song","Male","","","0",""
"38294","6907","Ruspolia ampla","Sound Propagation Distance (m)","https://vocab.audioblast.org/SoundPropagationDistance",">200","Calling Song","Male","","","0",""
"38295","6907","Ruspolia ampla","Song Structure","https://vocab.audioblast.org/SongStructure","Syllable sequence","Calling Song","Male","","","0",""
"38296","6907","Ruspolia ampla","Syllable Duration (song is syllable sequence)","","0.0695","Calling Song","Male","","","0",""
"38297","6907","Ruspolia ampla","Syllable Repetition Rate (Repeated Syllables in Song)","","11-12","Calling Song","Male","17","","0",""
"38298","6907","Ruspolia ampla","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","9.3","Calling Song","Male","","","0",""
"38299","6908","Ruspolia sp. ""G1""","Time Of Day Of Call","https://vocab.audioblast.org/TimeOfDayOfCall","Earl Evening - Night","Calling Song","Male","","","0",""
"38300","6908","Ruspolia sp. ""G1""","Syllable Repetition Rate (Repeated Syllables in Song)","","4.4","Calling Song","Male","","","0",""
"38301","6908","Ruspolia sp. ""G1""","Syllable Duration (song is syllable sequence)","","0.105","Calling Song","Male","","","0",""
"38302","6908","Ruspolia sp. ""G1""","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","10.5-12.3","Calling Song","Male","","","0",""
"38303","6909","Ruspolia sp. ""G2""","Syllable Repetition Rate (Repeated Syllables in Song)","","50","calling Song","Male","26","","0",""
"38304","6909","Ruspolia sp. ""G2""","Syllable Duration (song is syllable sequence)","","0.012","Calling Song","Male","26","","0",""
"38305","6909","Ruspolia sp. ""G2""","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","12.3-12.9","Calling Song","Male","","","0",""
"38306","6909","Ruspolia sp. ""G2""","Sound Propagation Distance (m)","https://vocab.audioblast.org/SoundPropagationDistance","<5","Calling Song","Male","","","0",""
"38307","6910","Ruspolia sp. ""G3""","Time Of Day Of Call","https://vocab.audioblast.org/TimeOfDayOfCall","Before sunset - Night","Calling Song","Male","","","0",""
"38308","6910","Ruspolia sp. ""G3""","Syllable Repetition Rate (Repeated Syllables in Song)","","112","Calling Song","Male","26","","0",""
"38309","6910","Ruspolia sp. ""G3""","Syllable Duration (song is syllable sequence)","","0.012","Calling Song","Male","26","","0",""
"38310","6910","Ruspolia sp. ""G3""","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","10.5-11.7","Calling Song","Male","","","0",""
"38311","6911","Ruspolia sp. ""G4""","Syllable Repetition Rate (Repeated Syllables in Song)","","7.2","Calling Song","Male","26","","0",""
"38312","6911","Ruspolia sp. ""G4""","Syllable Duration (song is syllable sequence)","","0.1019","Calling Song","Male","26","","0",""
"38313","6911","Ruspolia sp. ""G4""","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","10.5-11.1","Calling Song","Male","","","0",""
"38328","6907","Ruspolia ampla","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","87","","Male","","","0",""
"38335","6909","Ruspolia sp. ""G2""","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","132","","Male","","","0",""
"38336","6910","Ruspolia sp. ""G3""","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","88","","Male","","","0",""
"38337","6911","Ruspolia sp. ""G4""","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","107","","Male","","","0",""
"38341","6913","Gorongosa carri","Length Of Stridulatory File","https://vocab.audioblast.org/StridulatoryFileLength","0.88","","Male","","","0",""
"38342","6913","Gorongosa carri","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","50","","Male","","","0",""
"38343","6913","Gorongosa carri","Width of Stridulatory File","https://vocab.audioblast.org/StridulatoryFileWidth","0.045","","Male","","","0",""
"38344","6913","Gorongosa carri","Syllable Repetition Rate (Repeated Syllables in Song)","","6-15","Calling Song","Male","","","0",""
"38345","6913","Gorongosa carri","Syllable Duration (song is syllable sequence)","","0.0407","Calling Song","Male","","","0",""
"38346","6913","Gorongosa carri","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","39.3-43.9","Calling Song","Male","","","0",""
"38347","6917","Ovonotus abreuae","Length Of Stridulatory File","https://vocab.audioblast.org/StridulatoryFileLength","2.8","","Male","","","0",""
"38348","6917","Ovonotus abreuae","Width of Stridulatory File","https://vocab.audioblast.org/StridulatoryFileWidth","0.18","","Male","","","0",""
"38349","6917","Ovonotus abreuae","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","83","","Male","","","0",""
"38350","6917","Ovonotus abreuae","Syllable Repetition Rate (Repeated Syllables in Song)","","10-12","Calling Song","Male","20","","0",""
"38351","6917","Ovonotus abreuae","Syllable Duration (song is syllable sequence)","","0.02985","Calling Song","Male","20","","0",""
"38352","6917","Ovonotus abreuae","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","13.2-21.8","Calling Song","Male","","","0",""
"38353","6917","Ovonotus abreuae","Time Of Day Of Call","https://vocab.audioblast.org/TimeOfDayOfCall","Night","Calling Song","Male","","","0",""
"38354","6917","Ovonotus abreuae","Sound Propagation Distance (m)","https://vocab.audioblast.org/SoundPropagationDistance","1-2","Calling Song","Male","","","0",""
"38355","6918","Ovonotus incisus","Length Of Stridulatory File","https://vocab.audioblast.org/StridulatoryFileLength","2.2","","Male","","","0",""
"38356","6918","Ovonotus incisus","Width of Stridulatory File","https://vocab.audioblast.org/StridulatoryFileWidth","","","Male","0.12","","0",""
"38357","6918","Ovonotus incisus","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","82","","Male","","","0",""
"38358","6918","Ovonotus incisus","Syllable Repetition Rate (Repeated Syllables in Song)","","20-30","Calling Song","Male","22","","0",""
"38359","6918","Ovonotus incisus","Syllable Duration (song is syllable sequence)","","0.01954","Calling Song","Male","22","","0",""
"38360","6918","Ovonotus incisus","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","14.6-22.6","Calling Song","Male","","","0",""
"38361","6919","Enyaliopsis iaculator","Length Of Stridulatory File","https://vocab.audioblast.org/StridulatoryFileLength","2.9-3.1","","Male","","","0",""
"38362","6919","Enyaliopsis iaculator","Width of Stridulatory File","https://vocab.audioblast.org/StridulatoryFileWidth","0.14-0.2","","Male","","","0",""
"38363","6919","Enyaliopsis iaculator","Number Of Teeth On Stridulatory File","https://vocab.audioblast.org/StridulatoryFileToothNumber","53-60","","Male","","","0",""
"38364","6919","Enyaliopsis iaculator","Syllable Repetition Rate (Repeated Syllables in Song)","","2","Calling Song","Male","26","","0",""
"38365","6919","Enyaliopsis iaculator","Syllable Duration (song is syllable sequence)","","0.04264","Calling Song","Male","26","","0",""
"38366","6919","Enyaliopsis iaculator","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","11.7-14.6","Calling Song","Male","","","0",""
"38367","6919","Enyaliopsis iaculator","Impulses per syllable","","11","Calling Song","Male","","","0",""
"38368","6919","Enyaliopsis iaculator","Time Of Day Of Call","https://vocab.audioblast.org/TimeOfDayOfCall","After sunset","Calling Song","Male","","","0",""
"38369","6919","Enyaliopsis iaculator","Calling height (m)","https://vocab.audioblast.org/CallingHeight","<3","Calling Song","Male","","","0",""
"38370","6919","Enyaliopsis iaculator","Individual spacing while calling (m)","https://vocab.audioblast.org/IndividualSpacingWhileCalling",">10","Calling Song","Male","","","0",""
"38371","6924","Anarytropteris fallax","Calling height (m)","https://vocab.audioblast.org/CallingHeight","<3","Calling Song","Male","","","0",""
"38372","6924","Anarytropteris fallax","Syllable Repetition Rate (Repeated Syllables in Song)","","7","Calling Song","Male","25","","0",""
"38373","6924","Anarytropteris fallax","Syllable Duration (song is syllable sequence)","","0.007308","Calling Song","Male","25","","0",""
"38374","6924","Anarytropteris fallax","Frequency Spectrum Peak Energy (kHz)","http://vocab.acousti.ca/bioacoustica#FrequencySpectrumPeakEnergy","16.4-37.5","Calling Song","Male","","","0",""
"38375","6924","Anarytropteris fallax","Time Of Day Of Call","https://vocab.audioblast.org/TimeOfDayOfCall","Night","Calling Song","Male","","","0",""
"38376","6925","Anarytropteris chirinda","Song Structure","https://vocab.audioblast.org/SongStructure","Echemes","Calling Song","Male","","","0",""
"38377","6925","Anarytropteris chirinda","Syllable Repetition Rate (in echeme) (Hz)","https://vocab.audioblast.org/SyllableRepetitionRateInEcheme","12","Calling Song","Male","25","","0",""
"38378","6925","Anarytropteris chirinda","Syllable Duration (in Echeme)","https://vocab.audioblast.org/SyllableDurationInEcheme","0.006011","Calling Song","Male","25","","0",""
"38379","6925","Anarytropteris chirinda","Frequency Spectrum Peak Energy (kHz)","http://vocab.acousti.ca/bioacoustica#FrequencySpectrumPeakEnergy","8.2-28.1","Calling Song","Male","","","0",""
"38380","6925","Anarytropteris chirinda","Time Of Day Of Call","https://vocab.audioblast.org/TimeOfDayOfCall","Night","Calling Song","Male","","","0",""
"38381","6927","Peringueyella macrocephala","Syllable Repetition Rate (Repeated Syllables in Song)","","15-23","Calling Song","Male","26","","0",""
"38382","6927","Peringueyella macrocephala","Syllable Duration (song is syllable sequence)","","0.05147","Calling Song","Male","26","","0",""
"38383","6927","Peringueyella macrocephala","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","14.6-16.9","Calling Song","Male","","","0",""
"38384","6930","Clonia Clonia wahlbergi wahlbergi","Syllable Repetition Rate (Repeated Syllables in Song)","","42-44","Calling Song","Male","26","","0",""
"38385","6930","Clonia Clonia wahlbergi wahlbergi","Syllable Duration (song is syllable sequence)","","0.01502","Calling Song","Male","26","","0",""
"38386","6930","Clonia Clonia wahlbergi wahlbergi","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","1.6-16.3","Calling Song","Male","","","0",""
"38387","619","Anoedopoda lamellata","Syllable Repetition Rate (Repeated Syllables in Song)","","18","Calling Song","Male","","","0",""
"38388","619","Anoedopoda lamellata","Sound Propagation Distance (m)","https://vocab.audioblast.org/SoundPropagationDistance",">200","Calling Song","Male","","","0",""
"38389","4613","Zabalius ophthalmicus","Calling height (m)","https://vocab.audioblast.org/CallingHeight",">5","Calling Song","Male","","","0",""
"38390","4613","Zabalius ophthalmicus","Song Structure","https://vocab.audioblast.org/SongStructure","Echemes","Calling Song","Male","","","0",""
"38391","4613","Zabalius ophthalmicus","Echeme Duration","https://vocab.audioblast.org/EchemeDuration","0.18-0.28","Calling Song","Male","","","0",""
"38392","4613","Zabalius ophthalmicus","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","4-6","Calling Song","Male","","","0",""
"38393","4613","Zabalius ophthalmicus","Syllable Duration (in Echeme)","https://vocab.audioblast.org/SyllableDurationInEcheme","0.02798","Calling Song","Male","","","0",""
"38394","4613","Zabalius ophthalmicus","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","6.4-8.3","Calling Song","Male","","","0",""
"38395","4613","Zabalius ophthalmicus","Sound Propagation Distance (m)","https://vocab.audioblast.org/SoundPropagationDistance","50","Calling Song","Male","","","0",""
"38396","6932","Acauloplax exigua","Song Structure","https://vocab.audioblast.org/SongStructure","Echemes","Calling Song","Male","","","0",""
"38397","6932","Acauloplax exigua","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","4-5","Calling Song","Male","","","0",""
"38398","6932","Acauloplax exigua","Syllable Duration (in Echeme)","https://vocab.audioblast.org/SyllableDurationInEcheme","0.11327","Calling Song","Male","","","0",""
"38399","6932","Acauloplax exigua","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","11.7-12.0","Calling Song","Male","","","0",""
"38400","4611","Cymatomera denticollis","Song Structure","https://vocab.audioblast.org/SongStructure","Syllables","Calling Song","Male","","","0",""
"38401","6934","Cymatomerella spilophora","Call duration (s)","","2-2.6","Calling Song (Evening)","Male","","","0",""
"38402","6934","Cymatomerella spilophora","Syllable Repetition Rate (Repeated Syllables in Song)","","9-10","Calling Song (Evening)","Male","","","0",""
"38403","6934","Cymatomerella spilophora","Syllable Duration (song is syllable sequence)","","0.05413","Calling Song (Evening)","Male","","","0",""
"38404","6934","Cymatomerella spilophora","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","8.7-10.8","Calling Song (Evening)","Male","","","0",""
"38405","6934","Cymatomerella spilophora","Syllable Repetition Rate (Repeated Syllables in Song)","","2-3","Calling Song (Night)","Male","","","0",""
"38406","6934","Cymatomerella spilophora","Syllable Duration (song is syllable sequence)","","0.1511","Calling Song (Night)","","","","0",""
"38407","6935","Phaneroptera Phaneroptera sparsa","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","2-3","Calling Song","Male","","","0",""
"38408","6935","Phaneroptera Phaneroptera sparsa","Echeme Duration","https://vocab.audioblast.org/EchemeDuration","0.26-0.28","Calling Song","Male","","","0",""
"38409","6935","Phaneroptera Phaneroptera sparsa","Syllable Duration (in Echeme)","https://vocab.audioblast.org/SyllableDurationInEcheme","0.00433","Calling Song","Male","","","0",""
"38410","6935","Phaneroptera Phaneroptera sparsa","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","27.1-33.9","Calling Song","Male","","","0",""
"38411","6936","Phaneroptera Phaneroptera parva","Song Structure","https://vocab.audioblast.org/SongStructure","Syllables","Calling Song","Male","","","0",""
"38412","6936","Phaneroptera Phaneroptera parva","Syllable Repetition Rate (Repeated Syllables in Song)","","0.2","Calling Song","Male","","","0",""
"38413","6936","Phaneroptera Phaneroptera parva","Syllable Duration (song is syllable sequence)","","0.10966","Calling Song","Male","","","0",""
"38414","6936","Phaneroptera Phaneroptera parva","Peak Frequency (kHz)","https://vocab.audioblast.org/PeakFrequency","42.7-50.4","Calling Song","Male","","","0",""
"38415","6939","Eulioptera reticulata leptomorpha","Song Structure","https://vocab.audioblast.org/SongStructure","Echemes","Calling Song","Male","","","0",""
"38416","6939","Eulioptera reticulata leptomorpha","Syllables per Echeme","https://vocab.audioblast.org/SyllablesPerEcheme","5-8","Calling Song","Male","","","0",""
"38417","6939","Eulioptera reticulata leptomorpha","Syllable Duration (in Echeme)","https://vocab.audioblast.org/SyllableDurationInEcheme","0.07073","Calling Song","Male","","","0",""
"38418","6939","Eulioptera reticulata leptomorpha","Syllable Duration Final","https://vocab.audioblast.org/SyllableDurationFinal","0.002","Calling Song","Male","","","0",""
